"ID";"RegioS";"Perioden";"GemiddeldeWOZWaardeVanWoningen_98"
"2281";"GM0060";"2014JJ00";"     201"
"2282";"GM0060";"2015JJ00";"     196"
"2283";"GM0060";"2016JJ00";"     221"
"2284";"GM0060";"2017JJ00";"     227"
"2285";"GM0060";"2018JJ00";"     238"
"2286";"GM0060";"2019JJ00";"     246"
"2287";"GM0060";"2020JJ00";"     246"
"2288";"GM0060";"2021JJ00";"     263"
"2289";"GM0060";"2022JJ00";"     311"
"2290";"GM0060";"2023JJ00";"     343"
"2291";"GM0306";"1995JJ00";"       ."
"2292";"GM0306";"1996JJ00";"       ."
"2293";"GM0306";"1997JJ00";"     121"
"2294";"GM0306";"1998JJ00";"     121"
"2295";"GM0306";"1999JJ00";"     120"
"2296";"GM0306";"2000JJ00";"     120"
"2297";"GM0306";"2001JJ00";"     177"
"2298";"GM0306";"2002JJ00";"     175"
"2299";"GM0306";"2003JJ00";"     176"
"2300";"GM0306";"2004JJ00";"     176"
"2301";"GM0306";"2005JJ00";"     277"
"2302";"GM0306";"2006JJ00";""
"2303";"GM0306";"2007JJ00";""
"2304";"GM0306";"2008JJ00";""
"2305";"GM0306";"2009JJ00";""
"2306";"GM0306";"2010JJ00";""
"2307";"GM0306";"2011JJ00";""
"2308";"GM0306";"2012JJ00";""
"2309";"GM0306";"2013JJ00";""
"2310";"GM0306";"2014JJ00";""
"2311";"GM0306";"2015JJ00";""
"2312";"GM0306";"2016JJ00";""
"2313";"GM0306";"2017JJ00";""
"2314";"GM0306";"2018JJ00";""
"2315";"GM0306";"2019JJ00";""
"2316";"GM0306";"2020JJ00";""
"2317";"GM0306";"2021JJ00";""
"2318";"GM0306";"2022JJ00";""
"2319";"GM0306";"2023JJ00";""
"2320";"GM0307";"1995JJ00";"       ."
"2321";"GM0307";"1996JJ00";"       ."
"2322";"GM0307";"1997JJ00";"      92"
"2323";"GM0307";"1998JJ00";"      92"
"2324";"GM0307";"1999JJ00";"      93"
"2325";"GM0307";"2000JJ00";"      93"
"2326";"GM0307";"2001JJ00";"     146"
"2327";"GM0307";"2002JJ00";"     147"
"2328";"GM0307";"2003JJ00";"     148"
"2329";"GM0307";"2004JJ00";"     149"
"2330";"GM0307";"2005JJ00";"     212"
"2331";"GM0307";"2006JJ00";"     215"
"2332";"GM0307";"2007JJ00";"     229"
"2333";"GM0307";"2008JJ00";"     247"
"2334";"GM0307";"2009JJ00";"     260"
"2335";"GM0307";"2010JJ00";"     258"
"2336";"GM0307";"2011JJ00";"     251"
"2337";"GM0307";"2012JJ00";"     247"
"2338";"GM0307";"2013JJ00";"     235"
"2339";"GM0307";"2014JJ00";"     222"
"2340";"GM0307";"2015JJ00";"     217"
"2341";"GM0307";"2016JJ00";"     223"
"2342";"GM0307";"2017JJ00";"     234"
"2343";"GM0307";"2018JJ00";"     254"
"2344";"GM0307";"2019JJ00";"     283"
"2345";"GM0307";"2020JJ00";"     306"
"2346";"GM0307";"2021JJ00";"     330"
"2347";"GM0307";"2022JJ00";"     367"
"2348";"GM0307";"2023JJ00";"     433"
"2349";"GM0198";"1995JJ00";"       ."
"2350";"GM0198";"1996JJ00";"       ."
"2351";"GM0198";"1997JJ00";"      85"
"2352";"GM0198";"1998JJ00";"      85"
"2353";"GM0198";"1999JJ00";""
"2354";"GM0198";"2000JJ00";""
"2355";"GM0198";"2001JJ00";""
"2356";"GM0198";"2002JJ00";""
"2357";"GM0198";"2003JJ00";""
"2358";"GM0198";"2004JJ00";""
"2359";"GM0198";"2005JJ00";""
"2360";"GM0198";"2006JJ00";""
"2361";"GM0198";"2007JJ00";""
"2362";"GM0198";"2008JJ00";""
"2363";"GM0198";"2009JJ00";""
"2364";"GM0198";"2010JJ00";""
"2365";"GM0198";"2011JJ00";""
"2366";"GM0198";"2012JJ00";""
"2367";"GM0198";"2013JJ00";""
"2368";"GM0198";"2014JJ00";""
"2369";"GM0198";"2015JJ00";""
"2370";"GM0198";"2016JJ00";""
"2371";"GM0198";"2017JJ00";""
"2372";"GM0198";"2018JJ00";""
"2373";"GM0198";"2019JJ00";""
"2374";"GM0198";"2020JJ00";""
"2375";"GM0198";"2021JJ00";""
"2376";"GM0198";"2022JJ00";""
"2377";"GM0198";"2023JJ00";""
"2378";"GM0362";"1995JJ00";"       ."
"2379";"GM0362";"1996JJ00";"       ."
"2380";"GM0362";"1997JJ00";"      97"
"2381";"GM0362";"1998JJ00";"      97"
"2382";"GM0362";"1999JJ00";"      97"
"2383";"GM0362";"2000JJ00";"      97"
"2384";"GM0362";"2001JJ00";"     175"
"2385";"GM0362";"2002JJ00";"     175"
"2386";"GM0362";"2003JJ00";"     177"
"2387";"GM0362";"2004JJ00";"     177"
"2388";"GM0362";"2005JJ00";"     250"
"2389";"GM0362";"2006JJ00";"     251"
"2390";"GM0362";"2007JJ00";"     265"
"2391";"GM0362";"2008JJ00";"     288"
"2392";"GM0362";"2009JJ00";"     307"
"2393";"GM0362";"2010JJ00";"     306"
"2394";"GM0362";"2011JJ00";"     302"
"2395";"GM0362";"2012JJ00";"     299"
"2396";"GM0362";"2013JJ00";"     283"
"2397";"GM0362";"2014JJ00";"     268"
"2398";"GM0362";"2015JJ00";"     268"
"2399";"GM0362";"2016JJ00";"     282"
"2400";"GM0362";"2017JJ00";"     310"
"2401";"GM0362";"2018JJ00";"     342"
"2402";"GM0362";"2019JJ00";"     384"
"2403";"GM0362";"2020JJ00";"     420"
"2404";"GM0362";"2021JJ00";"     442"
"2405";"GM0362";"2022JJ00";"     470"
"2406";"GM0362";"2023JJ00";"     528"
"2407";"GM0363";"1995JJ00";"       ."
"2408";"GM0363";"1996JJ00";"       ."
"2409";"GM0363";"1997JJ00";"      60"
"2410";"GM0363";"1998JJ00";"      61"
"2411";"GM0363";"1999JJ00";"      62"
"2412";"GM0363";"2000JJ00";"      62"
"2413";"GM0363";"2001JJ00";"     133"
"2414";"GM0363";"2002JJ00";"     133"
"2415";"GM0363";"2003JJ00";"     134"
"2416";"GM0363";"2004JJ00";"     135"
"2417";"GM0363";"2005JJ00";"     204"
"2418";"GM0363";"2006JJ00";"     204"
"2419";"GM0363";"2007JJ00";"     204"
"2420";"GM0363";"2008JJ00";"     231"
"2421";"GM0363";"2009JJ00";"     259"
"2422";"GM0363";"2010JJ00";"     261"
"2423";"GM0363";"2011JJ00";"     248"
"2424";"GM0363";"2012JJ00";"     249"
"2425";"GM0363";"2013JJ00";"     240"
"2426";"GM0363";"2014JJ00";"     230"
"2427";"GM0363";"2015JJ00";"     232"
"2428";"GM0363";"2016JJ00";"     251"
"2429";"GM0363";"2017JJ00";"     291"
"2430";"GM0363";"2018JJ00";"     340"
"2431";"GM0363";"2019JJ00";"     375"
"2432";"GM0363";"2020JJ00";"     416"
"2433";"GM0363";"2021JJ00";"     423"
"2434";"GM0363";"2022JJ00";"     434"
"2435";"GM0363";"2023JJ00";"     517"
"2436";"GM0364";"1995JJ00";"       ."
"2437";"GM0364";"1996JJ00";"       ."
"2438";"GM0364";"1997JJ00";"      85"
"2439";"GM0364";"1998JJ00";"      85"
"2440";"GM0364";"1999JJ00";"      85"
"2441";"GM0364";"2000JJ00";"      86"
"2442";"GM0364";"2001JJ00";"     125"
"2443";"GM0364";"2002JJ00";"     127"
"2444";"GM0364";"2003JJ00";"     127"
"2445";"GM0364";"2004JJ00";"     127"
"2446";"GM0364";"2005JJ00";"     204"
"2447";"GM0364";"2006JJ00";"     204"
"2448";"GM0364";"2007JJ00";"     223"
"2449";"GM0364";"2008JJ00";"     228"
"2450";"GM0364";"2009JJ00";"     236"
"2451";"GM0364";"2010JJ00";"     235"
"2452";"GM0364";"2011JJ00";""
"2453";"GM0364";"2012JJ00";""
"2454";"GM0364";"2013JJ00";""
"2455";"GM0364";"2014JJ00";""
"2456";"GM0364";"2015JJ00";""
"2457";"GM0364";"2016JJ00";""
"2458";"GM0364";"2017JJ00";""
"2459";"GM0364";"2018JJ00";""
"2460";"GM0364";"2019JJ00";""
"2461";"GM0364";"2020JJ00";""
"2462";"GM0364";"2021JJ00";""
"2463";"GM0364";"2022JJ00";""
"2464";"GM0364";"2023JJ00";""
"2465";"GM0199";"1995JJ00";"       ."
"2466";"GM0199";"1996JJ00";"       ."
"2467";"GM0199";"1997JJ00";"      97"
"2468";"GM0199";"1998JJ00";"      97"
"2469";"GM0199";"1999JJ00";"      97"
"2470";"GM0199";"2000JJ00";"      97"
"2471";"GM0199";"2001JJ00";"     153"
"2472";"GM0199";"2002JJ00";"     153"
"2473";"GM0199";"2003JJ00";"     153"
"2474";"GM0199";"2004JJ00";"     153"
"2475";"GM0199";"2005JJ00";""
"2476";"GM0199";"2006JJ00";""
"2477";"GM0199";"2007JJ00";""
"2478";"GM0199";"2008JJ00";""
"2479";"GM0199";"2009JJ00";""
"2480";"GM0199";"2010JJ00";""
"2481";"GM0199";"2011JJ00";""
"2482";"GM0199";"2012JJ00";""
"2483";"GM0199";"2013JJ00";""
"2484";"GM0199";"2014JJ00";""
"2485";"GM0199";"2015JJ00";""
"2486";"GM0199";"2016JJ00";""
"2487";"GM0199";"2017JJ00";""
"2488";"GM0199";"2018JJ00";""
"2489";"GM0199";"2019JJ00";""
"2490";"GM0199";"2020JJ00";""
"2491";"GM0199";"2021JJ00";""
"2492";"GM0199";"2022JJ00";""
"2493";"GM0199";"2023JJ00";""
"2494";"GM0105";"1995JJ00";"       ."
"2495";"GM0105";"1996JJ00";"       ."
"2496";"GM0105";"1997JJ00";"      76"
"2497";"GM0105";"1998JJ00";""
"2498";"GM0105";"1999JJ00";""
"2499";"GM0105";"2000JJ00";""
"2500";"GM0105";"2001JJ00";""
"2501";"GM0105";"2002JJ00";""
"2502";"GM0105";"2003JJ00";""
"2503";"GM0105";"2004JJ00";""
"2504";"GM0105";"2005JJ00";""
"2505";"GM0105";"2006JJ00";""
"2506";"GM0105";"2007JJ00";""
"2507";"GM0105";"2008JJ00";""
"2508";"GM0105";"2009JJ00";""
"2509";"GM0105";"2010JJ00";""
"2510";"GM0105";"2011JJ00";""
"2511";"GM0105";"2012JJ00";""
"2512";"GM0105";"2013JJ00";""
"2513";"GM0105";"2014JJ00";""
"2514";"GM0105";"2015JJ00";""
"2515";"GM0105";"2016JJ00";""
"2516";"GM0105";"2017JJ00";""
"2517";"GM0105";"2018JJ00";""
"2518";"GM0105";"2019JJ00";""
"2519";"GM0105";"2020JJ00";""
"2520";"GM0105";"2021JJ00";""
"2521";"GM0105";"2022JJ00";""
"2522";"GM0105";"2023JJ00";""
"2523";"GM0366";"1995JJ00";"       ."
"2524";"GM0366";"1996JJ00";"       ."
"2525";"GM0366";"1997JJ00";"      79"
"2526";"GM0366";"1998JJ00";"      78"
"2527";"GM0366";"1999JJ00";"      79"
"2528";"GM0366";"2000JJ00";"      79"
"2529";"GM0366";"2001JJ00";"     132"
"2530";"GM0366";"2002JJ00";"     130"
"2531";"GM0366";"2003JJ00";"     130"
"2532";"GM0366";"2004JJ00";"     132"
"2533";"GM0366";"2005JJ00";"     193"
"2534";"GM0366";"2006JJ00";"     194"
"2535";"GM0366";"2007JJ00";"     206"
"2536";"GM0366";"2008JJ00";"     223"
"2537";"GM0366";"2009JJ00";"     230"
"2538";"GM0366";"2010JJ00";"     230"
"2539";"GM0366";"2011JJ00";"     228"
"2540";"GM0366";"2012JJ00";""
"2541";"GM0366";"2013JJ00";""
"2542";"GM0366";"2014JJ00";""
"2543";"GM0366";"2015JJ00";""
"2544";"GM0366";"2016JJ00";""
"2545";"GM0366";"2017JJ00";""
"2546";"GM0366";"2018JJ00";""
"2547";"GM0366";"2019JJ00";""
"2548";"GM0366";"2020JJ00";""
"2549";"GM0366";"2021JJ00";""
"2550";"GM0366";"2022JJ00";""
"2551";"GM0366";"2023JJ00";""
"2552";"GM0200";"1995JJ00";"       ."
"2553";"GM0200";"1996JJ00";"       ."
"2554";"GM0200";"1997JJ00";"      85"
"2555";"GM0200";"1998JJ00";"      85"
"2556";"GM0200";"1999JJ00";"      85"
"2557";"GM0200";"2000JJ00";"      86"
"2558";"GM0200";"2001JJ00";"     143"
"2559";"GM0200";"2002JJ00";"     144"
"2560";"GM0200";"2003JJ00";"     145"
"2561";"GM0200";"2004JJ00";"     146"
"2562";"GM0200";"2005JJ00";"     216"
"2563";"GM0200";"2006JJ00";"     217"
"2564";"GM0200";"2007JJ00";"     236"
"2565";"GM0200";"2008JJ00";"     253"
"2566";"GM0200";"2009JJ00";"     257"
"2567";"GM0200";"2010JJ00";"     258"
"2568";"GM0200";"2011JJ00";"     247"
"2569";"GM0200";"2012JJ00";"     240"
"2570";"GM0200";"2013JJ00";"     225"
"2571";"GM0200";"2014JJ00";"     208"
"2572";"GM0200";"2015JJ00";"     203"
"2573";"GM0200";"2016JJ00";"     204"
"2574";"GM0200";"2017JJ00";"     209"
"2575";"GM0200";"2018JJ00";"     223"
"2576";"GM0200";"2019JJ00";"     245"
"2577";"GM0200";"2020JJ00";"     263"
"2578";"GM0200";"2021JJ00";"     278"
"2579";"GM0200";"2022JJ00";"     306"
"2580";"GM0200";"2023JJ00";"     378"
"2581";"GM0003";"1995JJ00";"       ."
"2582";"GM0003";"1996JJ00";"       ."
"2583";"GM0003";"1997JJ00";"      52"
"2584";"GM0003";"1998JJ00";"      52"
"2585";"GM0003";"1999JJ00";"      52"
"2586";"GM0003";"2000JJ00";"      53"
"2587";"GM0003";"2001JJ00";"      74"
"2588";"GM0003";"2002JJ00";"      74"
"2589";"GM0003";"2003JJ00";"      76"
"2590";"GM0003";"2004JJ00";"      77"
"2591";"GM0003";"2005JJ00";"     117"
"2592";"GM0003";"2006JJ00";"     118"
"2593";"GM0003";"2007JJ00";"     137"
"2594";"GM0003";"2008JJ00";"     145"
"2595";"GM0003";"2009JJ00";"     150"
"2596";"GM0003";"2010JJ00";"     152"
"2597";"GM0003";"2011JJ00";"     156"
"2598";"GM0003";"2012JJ00";"     154"
"2599";"GM0003";"2013JJ00";"     149"
"2600";"GM0003";"2014JJ00";"     142"
"2601";"GM0003";"2015JJ00";"     134"
"2602";"GM0003";"2016JJ00";"     131"
"2603";"GM0003";"2017JJ00";"     133"
"2604";"GM0003";"2018JJ00";"     138"
"2605";"GM0003";"2019JJ00";"     143"
"2606";"GM0003";"2020JJ00";"     155"
"2607";"GM0003";"2021JJ00";""
"2608";"GM0003";"2022JJ00";""
"2609";"GM0003";"2023JJ00";""
"2610";"GM0885";"1995JJ00";"       ."
"2611";"GM0885";"1996JJ00";"       ."
"2612";"GM0885";"1997JJ00";"     102"
"2613";"GM0885";"1998JJ00";"     103"
"2614";"GM0885";"1999JJ00";"     102"
"2615";"GM0885";"2000JJ00";"     103"
"2616";"GM0885";"2001JJ00";"     154"
"2617";"GM0885";"2002JJ00";"     154"
"2618";"GM0885";"2003JJ00";"     155"
"2619";"GM0885";"2004JJ00";"     156"
"2620";"GM0885";"2005JJ00";"     219"
"2621";"GM0885";"2006JJ00";"     220"
"2622";"GM0885";"2007JJ00";"     237"
"2623";"GM0885";"2008JJ00";"     246"
"2624";"GM0885";"2009JJ00";"     247"
"2625";"GM0885";"2010JJ00";""
"2626";"GM0885";"2011JJ00";""
"2627";"GM0885";"2012JJ00";""
"2628";"GM0885";"2013JJ00";""
"2629";"GM0885";"2014JJ00";""
"2630";"GM0885";"2015JJ00";""
"2631";"GM0885";"2016JJ00";""
"2632";"GM0885";"2017JJ00";""
"2633";"GM0885";"2018JJ00";""
"2634";"GM0885";"2019JJ00";""
"2635";"GM0885";"2020JJ00";""
"2636";"GM0885";"2021JJ00";""
"2637";"GM0885";"2022JJ00";""
"2638";"GM0885";"2023JJ00";""
"2639";"GM0649";"1995JJ00";"       ."
"2640";"GM0649";"1996JJ00";"       ."
"2641";"GM0649";"1997JJ00";""
"2642";"GM0649";"1998JJ00";""
"2643";"GM0649";"1999JJ00";""
"2644";"GM0649";"2000JJ00";""
"2645";"GM0649";"2001JJ00";""
"2646";"GM0649";"2002JJ00";""
"2647";"GM0649";"2003JJ00";""
"2648";"GM0649";"2004JJ00";""
"2649";"GM0649";"2005JJ00";""
"2650";"GM0649";"2006JJ00";""
"2651";"GM0649";"2007JJ00";""
"2652";"GM0649";"2008JJ00";""
"2653";"GM0649";"2009JJ00";""
"2654";"GM0649";"2010JJ00";""
"2655";"GM0649";"2011JJ00";""
"2656";"GM0649";"2012JJ00";""
"2657";"GM0649";"2013JJ00";""
"2658";"GM0649";"2014JJ00";""
"2659";"GM0649";"2015JJ00";""
"2660";"GM0649";"2016JJ00";""
"2661";"GM0649";"2017JJ00";""
"2662";"GM0649";"2018JJ00";""
"2663";"GM0649";"2019JJ00";""
"2664";"GM0649";"2020JJ00";""
"2665";"GM0649";"2021JJ00";""
"2666";"GM0649";"2022JJ00";""
"2667";"GM0649";"2023JJ00";""
"2668";"GM0202";"1995JJ00";"       ."
"2669";"GM0202";"1996JJ00";"       ."
"2670";"GM0202";"1997JJ00";"      69"
"2671";"GM0202";"1998JJ00";"      69"
"2672";"GM0202";"1999JJ00";"      69"
"2673";"GM0202";"2000JJ00";"      69"
"2674";"GM0202";"2001JJ00";"     111"
"2675";"GM0202";"2002JJ00";"     112"
"2676";"GM0202";"2003JJ00";"     112"
"2677";"GM0202";"2004JJ00";"     112"
"2678";"GM0202";"2005JJ00";"     167"
"2679";"GM0202";"2006JJ00";"     166"
"2680";"GM0202";"2007JJ00";"     180"
"2681";"GM0202";"2008JJ00";"     189"
"2682";"GM0202";"2009JJ00";"     199"
"2683";"GM0202";"2010JJ00";"     202"
"2684";"GM0202";"2011JJ00";"     192"
"2685";"GM0202";"2012JJ00";"     190"
"2686";"GM0202";"2013JJ00";"     183"
"2687";"GM0202";"2014JJ00";"     173"
"2688";"GM0202";"2015JJ00";"     169"
"2689";"GM0202";"2016JJ00";"     169"
"2690";"GM0202";"2017JJ00";"     175"
"2691";"GM0202";"2018JJ00";"     187"
"2692";"GM0202";"2019JJ00";"     206"
"2693";"GM0202";"2020JJ00";"     221"
"2694";"GM0202";"2021JJ00";"     240"
"2695";"GM0202";"2022JJ00";"     265"
"2696";"GM0202";"2023JJ00";"     324"
"2697";"GM0106";"1995JJ00";"       ."
"2698";"GM0106";"1996JJ00";"       ."
"2699";"GM0106";"1997JJ00";"      66"
"2700";"GM0106";"1998JJ00";"      68"
"2701";"GM0106";"1999JJ00";"      68"
"2702";"GM0106";"2000JJ00";"      69"
"2703";"GM0106";"2001JJ00";"      94"
"2704";"GM0106";"2002JJ00";"      95"
"2705";"GM0106";"2003JJ00";"      97"
"2706";"GM0106";"2004JJ00";"      98"
"2707";"GM0106";"2005JJ00";"     148"
"2708";"GM0106";"2006JJ00";"     149"
"2709";"GM0106";"2007JJ00";"     161"
"2710";"GM0106";"2008JJ00";"     173"
"2711";"GM0106";"2009JJ00";"     181"
"2712";"GM0106";"2010JJ00";"     182"
"2713";"GM0106";"2011JJ00";"     181"
"2714";"GM0106";"2012JJ00";"     177"
"2715";"GM0106";"2013JJ00";"     170"
"2716";"GM0106";"2014JJ00";"     162"
"2717";"GM0106";"2015JJ00";"     159"
"2718";"GM0106";"2016JJ00";"     159"
"2719";"GM0106";"2017JJ00";"     168"
"2720";"GM0106";"2018JJ00";"     172"
"2721";"GM0106";"2019JJ00";"     184"
"2722";"GM0106";"2020JJ00";"     195"
"2723";"GM0106";"2021JJ00";"     210"
"2724";"GM0106";"2022JJ00";"     238"
"2725";"GM0106";"2023JJ00";"     278"
"2726";"GM0743";"1995JJ00";"       ."
"2727";"GM0743";"1996JJ00";"       ."
"2728";"GM0743";"1997JJ00";"      85"
"2729";"GM0743";"1998JJ00";"      86"
"2730";"GM0743";"1999JJ00";"      88"
"2731";"GM0743";"2000JJ00";"      89"
"2732";"GM0743";"2001JJ00";"     187"
"2733";"GM0743";"2002JJ00";"     188"
"2734";"GM0743";"2003JJ00";"     192"
"2735";"GM0743";"2004JJ00";"     189"
"2736";"GM0743";"2005JJ00";"     257"
"2737";"GM0743";"2006JJ00";"     256"
"2738";"GM0743";"2007JJ00";"     281"
"2739";"GM0743";"2008JJ00";"     306"
"2740";"GM0743";"2009JJ00";"     317"
"2741";"GM0743";"2010JJ00";"     320"
"2742";"GM0743";"2011JJ00";"     310"
"2743";"GM0743";"2012JJ00";"     296"
"2744";"GM0743";"2013JJ00";"     288"
"2745";"GM0743";"2014JJ00";"     275"
"2746";"GM0743";"2015JJ00";"     260"
"2747";"GM0743";"2016JJ00";"     259"
"2748";"GM0743";"2017JJ00";"     267"
"2749";"GM0743";"2018JJ00";"       ."
"2750";"GM0743";"2019JJ00";"     299"
"2751";"GM0743";"2020JJ00";"     321"
"2752";"GM0743";"2021JJ00";"     331"
"2753";"GM0743";"2022JJ00";"     364"
"2754";"GM0743";"2023JJ00";"     404"
"2755";"GM0143";"1995JJ00";"       ."
"2756";"GM0143";"1996JJ00";"       ."
"2757";"GM0143";"1997JJ00";"      73"
"2758";"GM0143";"1998JJ00";"      72"
"2759";"GM0143";"1999JJ00";"      73"
"2760";"GM0143";"2000JJ00";"      73"
"2761";"GM0143";"2001JJ00";""
"2762";"GM0143";"2002JJ00";""
"2763";"GM0143";"2003JJ00";""
"2764";"GM0143";"2004JJ00";""
"2765";"GM0143";"2005JJ00";""
"2766";"GM0143";"2006JJ00";""
"2767";"GM0143";"2007JJ00";""
"2768";"GM0143";"2008JJ00";""
"2769";"GM0143";"2009JJ00";""
"2770";"GM0143";"2010JJ00";""
"2771";"GM0143";"2011JJ00";""
"2772";"GM0143";"2012JJ00";""
"2773";"GM0143";"2013JJ00";""
"2774";"GM0143";"2014JJ00";""
"2775";"GM0143";"2015JJ00";""
"2776";"GM0143";"2016JJ00";""
"2777";"GM0143";"2017JJ00";""
"2778";"GM0143";"2018JJ00";""
"2779";"GM0143";"2019JJ00";""
"2780";"GM0143";"2020JJ00";""
"2781";"GM0143";"2021JJ00";""
"2782";"GM0143";"2022JJ00";""
"2783";"GM0143";"2023JJ00";""
"2784";"GM0650";"1995JJ00";"       ."
"2785";"GM0650";"1996JJ00";"       ."
"2786";"GM0650";"1997JJ00";"      55"
"2787";"GM0650";"1998JJ00";"      56"
"2788";"GM0650";"1999JJ00";"      57"
"2789";"GM0650";"2000JJ00";"      59"
"2790";"GM0650";"2001JJ00";"      89"
"2791";"GM0650";"2002JJ00";"      90"
"2792";"GM0650";"2003JJ00";""
"2793";"GM0650";"2004JJ00";""
"2794";"GM0650";"2005JJ00";""
"2795";"GM0650";"2006JJ00";""
"2796";"GM0650";"2007JJ00";""
"2797";"GM0650";"2008JJ00";""
"2798";"GM0650";"2009JJ00";""
"2799";"GM0650";"2010JJ00";""
"2800";"GM0650";"2011JJ00";""
"2801";"GM0650";"2012JJ00";""
"2802";"GM0650";"2013JJ00";""
"2803";"GM0650";"2014JJ00";""
"2804";"GM0650";"2015JJ00";""
"2805";"GM0650";"2016JJ00";""
"2806";"GM0650";"2017JJ00";""
"2807";"GM0650";"2018JJ00";""
"2808";"GM0650";"2019JJ00";""
"2809";"GM0650";"2020JJ00";""
"2810";"GM0650";"2021JJ00";""
"2811";"GM0650";"2022JJ00";""
"2812";"GM0650";"2023JJ00";""
"2813";"GM0744";"1995JJ00";"       ."
"2814";"GM0744";"1996JJ00";"       ."
"2815";"GM0744";"1997JJ00";"     119"
"2816";"GM0744";"1998JJ00";"     118"
"2817";"GM0744";"1999JJ00";"     118"
"2818";"GM0744";"2000JJ00";"     119"
"2819";"GM0744";"2001JJ00";"     165"
"2820";"GM0744";"2002JJ00";"     165"
"2821";"GM0744";"2003JJ00";"     165"
"2822";"GM0744";"2004JJ00";"     166"
"2823";"GM0744";"2005JJ00";"     255"
"2824";"GM0744";"2006JJ00";"     255"
"2825";"GM0744";"2007JJ00";"     282"
"2826";"GM0744";"2008JJ00";"     296"
"2827";"GM0744";"2009JJ00";"     298"
"2828";"GM0744";"2010JJ00";"     296"
"2829";"GM0744";"2011JJ00";"     284"
"2830";"GM0744";"2012JJ00";"     277"
"2831";"GM0744";"2013JJ00";"     261"
"2832";"GM0744";"2014JJ00";"     248"
"2833";"GM0744";"2015JJ00";"     242"
"2834";"GM0744";"2016JJ00";"     247"
"2835";"GM0744";"2017JJ00";"     254"
"2836";"GM0744";"2018JJ00";"     265"
"2837";"GM0744";"2019JJ00";"     298"
"2838";"GM0744";"2020JJ00";"     316"
"2839";"GM0744";"2021JJ00";"     337"
"2840";"GM0744";"2022JJ00";"     361"
"2841";"GM0744";"2023JJ00";"     380"
"2842";"GM0308";"1995JJ00";"       ."
"2843";"GM0308";"1996JJ00";"       ."
"2844";"GM0308";"1997JJ00";"     118"
"2845";"GM0308";"1998JJ00";"     118"
"2846";"GM0308";"1999JJ00";"     118"
"2847";"GM0308";"2000JJ00";"     118"
"2848";"GM0308";"2001JJ00";"     190"
"2849";"GM0308";"2002JJ00";"     190"
"2850";"GM0308";"2003JJ00";"     190"
"2851";"GM0308";"2004JJ00";"     191"
"2852";"GM0308";"2005JJ00";"     280"
"2853";"GM0308";"2006JJ00";"     280"
"2854";"GM0308";"2007JJ00";"     308"
"2855";"GM0308";"2008JJ00";"     332"
"2856";"GM0308";"2009JJ00";"     345"
"2857";"GM0308";"2010JJ00";"     347"
"2858";"GM0308";"2011JJ00";"     338"
"2859";"GM0308";"2012JJ00";"     327"
"2860";"GM0308";"2013JJ00";"     307"
"2861";"GM0308";"2014JJ00";"     290"
"2862";"GM0308";"2015JJ00";"     278"
"2863";"GM0308";"2016JJ00";"     281"
"2864";"GM0308";"2017JJ00";"     292"
"2865";"GM0308";"2018JJ00";"     306"
"2866";"GM0308";"2019JJ00";"     316"
"2867";"GM0308";"2020JJ00";"     343"
"2868";"GM0308";"2021JJ00";"     373"
"2869";"GM0308";"2022JJ00";"     411"
"2870";"GM0308";"2023JJ00";"     472"
"2871";"GM0745";"1995JJ00";"       ."
"2872";"GM0745";"1996JJ00";"       ."
"2873";"GM0745";"1997JJ00";""
"2874";"GM0745";"1998JJ00";""
"2875";"GM0745";"1999JJ00";""
"2876";"GM0745";"2000JJ00";""
"2877";"GM0745";"2001JJ00";""
"2878";"GM0745";"2002JJ00";""
"2879";"GM0745";"2003JJ00";""
"2880";"GM0745";"2004JJ00";""
"2881";"GM0745";"2005JJ00";""
"2882";"GM0745";"2006JJ00";""
"2883";"GM0745";"2007JJ00";""
"2884";"GM0745";"2008JJ00";""
"2885";"GM0745";"2009JJ00";""
"2886";"GM0745";"2010JJ00";""
"2887";"GM0745";"2011JJ00";""
"2888";"GM0745";"2012JJ00";""
"2889";"GM0745";"2013JJ00";""
